brand,model,approx_price_EUR,primary_camera,secondary_camera,WLAN,bluetooth,sensors,colors,internal_memory,release_year,release_month/quarter,removable/non-removable,battery_type,battery_current,display_resolution,display_size,GPRS,EDGE,dimentions,SIM,CPU,Chipset,GPU,memory_card,RAM,GPS,OS,label
72.0,1200.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,70.0,127.0,2010.0,9.0,1.0,9.0,19.0,21.0,69.0,12.0,4.0,1223.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1198.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,236.0,12.0,4.0,1477.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1197.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,430.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,26.0,12.0,4.0,1425.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1196.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,236.0,12.0,4.0,1477.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1190.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,19.0,4.0,214.0,12.0,4.0,1477.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,897.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,480.0,75.0,2010.0,9.0,1.0,9.0,19.0,44.0,75.0,1.0,4.0,1245.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1199.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,461.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,46.0,12.0,4.0,1182.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1199.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,127.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,46.0,12.0,4.0,1182.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1199.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,98.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,46.0,12.0,4.0,1182.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1211.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,540.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,57.0,12.0,4.0,1454.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
72.0,1211.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,124.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,57.0,12.0,4.0,1454.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
72.0,1211.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,72.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,57.0,12.0,4.0,1454.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
72.0,1203.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,599.0,127.0,2010.0,9.0,1.0,9.0,19.0,4.0,27.0,12.0,4.0,1147.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1203.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,46.0,127.0,2010.0,9.0,1.0,9.0,19.0,4.0,27.0,12.0,4.0,1147.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1203.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,94.0,127.0,2010.0,9.0,1.0,9.0,19.0,4.0,27.0,12.0,4.0,1147.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1210.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,573.0,127.0,2010.0,9.0,1.0,9.0,0.0,128.0,57.0,12.0,4.0,1443.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
72.0,1210.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,223.0,127.0,2010.0,9.0,1.0,9.0,0.0,128.0,57.0,12.0,4.0,1443.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
72.0,1210.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,98.0,127.0,2010.0,9.0,1.0,9.0,0.0,128.0,57.0,12.0,4.0,1443.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
72.0,1189.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,9.0,128.0,26.0,12.0,4.0,1425.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1183.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,410.0,75.0,2010.0,9.0,1.0,9.0,9.0,44.0,75.0,1.0,4.0,102.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1209.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,12.0,0.0,128.0,26.0,12.0,4.0,1212.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1191.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,1.0,12.0,0.0,128.0,26.0,12.0,4.0,1425.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1208.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,9.0,24.0,27.0,12.0,4.0,1209.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1188.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,517.0,56.0,2010.0,9.0,1.0,9.0,9.0,128.0,74.0,1.0,4.0,94.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1220.0,162.02877697841726,3.0,4.0,0.0,4.0,8.0,410.0,14.0,2010.0,9.0,1.0,9.0,2.0,63.0,123.0,1.0,0.0,131.0,11.0,84.0,16.0,4.0,69.0,18.0,2.0,63.0,1.0
72.0,1219.0,162.02877697841726,3.0,4.0,0.0,8.0,8.0,526.0,56.0,2010.0,9.0,1.0,12.0,3.0,128.0,74.0,15.0,4.0,1198.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
72.0,1184.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,56.0,2010.0,9.0,1.0,9.0,29.0,128.0,74.0,1.0,4.0,60.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1186.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,14.0,2010.0,9.0,1.0,9.0,46.0,128.0,74.0,1.0,4.0,1280.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1185.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,56.0,2010.0,9.0,1.0,9.0,46.0,128.0,74.0,1.0,4.0,1310.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1207.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,583.0,127.0,2010.0,9.0,1.0,11.0,0.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1205.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,583.0,127.0,2010.0,9.0,1.0,9.0,33.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1205.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,144.0,127.0,2010.0,9.0,1.0,9.0,33.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1205.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,135.0,127.0,2010.0,9.0,1.0,9.0,33.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1206.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,464.0,127.0,2010.0,9.0,1.0,9.0,47.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1195.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,464.0,127.0,2010.0,9.0,1.0,9.0,47.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1204.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,479.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1450.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1204.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,148.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1450.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1204.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,172.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1450.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1194.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,583.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1194.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,144.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1194.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,135.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1109.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1193.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,479.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1450.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1193.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,148.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1450.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1193.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,172.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,26.0,12.0,4.0,1450.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1192.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,525.0,127.0,2010.0,9.0,1.0,9.0,45.0,128.0,26.0,12.0,4.0,1424.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1192.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,143.0,127.0,2010.0,9.0,1.0,9.0,45.0,128.0,26.0,12.0,4.0,1424.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1125.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,57.0,1.0,4.0,1486.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1119.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,18.0,12.0,4.0,57.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1118.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,16.0,12.0,4.0,12.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1117.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,402.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,32.0,12.0,4.0,361.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1117.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,37.0,127.0,2010.0,9.0,1.0,9.0,29.0,128.0,32.0,12.0,4.0,361.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1133.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,35.0,2010.0,9.0,1.0,9.0,29.0,128.0,74.0,1.0,4.0,400.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1134.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,56.0,2010.0,9.0,1.0,9.0,45.0,128.0,78.0,1.0,4.0,374.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1132.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,35.0,2010.0,9.0,1.0,9.0,41.0,128.0,74.0,1.0,4.0,441.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1139.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,56.0,2010.0,9.0,1.0,9.0,46.0,128.0,82.0,1.0,4.0,1227.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1138.0,162.02877697841726,13.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,33.0,128.0,59.0,1.0,4.0,319.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1137.0,162.02877697841726,13.0,4.0,0.0,8.0,8.0,526.0,127.0,2013.0,14.0,1.0,9.0,35.0,128.0,59.0,1.0,4.0,319.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1131.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2013.0,14.0,1.0,9.0,45.0,128.0,70.0,9.0,4.0,734.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1124.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,371.0,127.0,2013.0,14.0,1.0,9.0,39.0,128.0,228.0,12.0,4.0,1479.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1123.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,350.0,127.0,2013.0,14.0,1.0,9.0,39.0,128.0,231.0,12.0,4.0,1475.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1123.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,252.0,127.0,2013.0,14.0,1.0,9.0,39.0,128.0,231.0,12.0,4.0,1475.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1130.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2013.0,14.0,1.0,9.0,39.0,128.0,232.0,5.0,4.0,1476.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1122.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,433.0,127.0,2013.0,2.0,0.0,2.0,0.0,128.0,34.0,12.0,4.0,296.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1122.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,126.0,127.0,2013.0,2.0,0.0,2.0,0.0,128.0,34.0,12.0,4.0,296.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1129.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2013.0,2.0,0.0,3.0,0.0,128.0,232.0,5.0,4.0,1476.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1136.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2013.0,2.0,1.0,9.0,29.0,128.0,4.0,1.0,4.0,729.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1128.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,309.0,127.0,2013.0,2.0,1.0,9.0,35.0,128.0,225.0,12.0,4.0,1449.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1128.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,180.0,127.0,2013.0,2.0,1.0,9.0,35.0,128.0,225.0,12.0,4.0,1449.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1121.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,373.0,127.0,2013.0,2.0,1.0,9.0,25.0,128.0,230.0,12.0,4.0,115.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1127.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2013.0,2.0,1.0,9.0,29.0,128.0,222.0,0.0,4.0,1449.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1135.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2013.0,2.0,1.0,9.0,44.0,128.0,224.0,12.0,4.0,107.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1126.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,388.0,127.0,2013.0,2.0,1.0,9.0,41.0,128.0,225.0,12.0,4.0,108.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1120.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,388.0,127.0,2013.0,2.0,1.0,9.0,33.0,128.0,182.0,12.0,4.0,478.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1154.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,499.0,127.0,2013.0,7.0,0.0,9.0,49.0,128.0,220.0,12.0,4.0,940.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1154.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,159.0,127.0,2013.0,7.0,0.0,9.0,49.0,128.0,220.0,12.0,4.0,940.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1150.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,489.0,127.0,2013.0,9.0,0.0,5.0,0.0,128.0,220.0,12.0,4.0,744.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1153.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,499.0,127.0,2013.0,9.0,0.0,6.0,0.0,128.0,220.0,12.0,4.0,940.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1153.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,159.0,127.0,2013.0,9.0,0.0,6.0,0.0,128.0,220.0,12.0,4.0,940.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1149.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,472.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1149.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,136.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1149.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,108.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1149.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,96.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1149.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,190.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1149.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,234.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1146.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,398.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1146.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,112.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1146.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,2.0,127.0,2013.0,9.0,1.0,9.0,35.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1147.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,388.0,127.0,2013.0,9.0,1.0,9.0,45.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1143.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,500.0,127.0,2013.0,9.0,1.0,9.0,41.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1143.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,9.0,127.0,2013.0,9.0,1.0,9.0,41.0,128.0,164.0,12.0,4.0,846.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1140.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,94.0,2013.0,9.0,0.0,0.0,0.0,128.0,115.0,12.0,4.0,995.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1151.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,489.0,127.0,2013.0,4.0,1.0,9.0,48.0,128.0,179.0,12.0,4.0,939.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1145.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,510.0,127.0,2013.0,4.0,1.0,9.0,48.0,128.0,139.0,12.0,4.0,941.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1144.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,510.0,127.0,2013.0,4.0,1.0,9.0,33.0,128.0,139.0,12.0,4.0,941.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1141.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2013.0,4.0,1.0,9.0,33.0,128.0,139.0,12.0,4.0,942.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1142.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,489.0,127.0,2013.0,4.0,1.0,9.0,33.0,128.0,139.0,12.0,4.0,942.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1148.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,510.0,127.0,2013.0,4.0,1.0,9.0,33.0,128.0,139.0,12.0,4.0,941.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,1152.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,391.0,127.0,2013.0,4.0,1.0,9.0,33.0,128.0,184.0,12.0,4.0,941.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
72.0,779.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2013.0,4.0,1.0,9.0,33.0,128.0,179.0,12.0,4.0,975.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
1.0,1451.0,20.0,5.0,4.0,0.0,4.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,29.0,97.0,155.0,3.0,0.0,858.0,7.0,0.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
1.0,1451.0,20.0,5.0,4.0,0.0,4.0,8.0,250.0,127.0,2010.0,9.0,1.0,9.0,29.0,97.0,155.0,3.0,0.0,858.0,7.0,0.0,16.0,4.0,50.0,18.0,2.0,63.0,1.0
1.0,889.0,20.0,16.0,4.0,0.0,6.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,19.0,41.0,75.0,15.0,4.0,411.0,7.0,0.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
1.0,889.0,20.0,16.0,4.0,0.0,6.0,8.0,250.0,127.0,2010.0,9.0,1.0,9.0,19.0,41.0,75.0,15.0,4.0,411.0,7.0,0.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
1.0,966.0,20.0,3.0,4.0,0.0,6.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,19.0,59.0,123.0,15.0,4.0,520.0,7.0,0.0,16.0,4.0,44.0,18.0,2.0,63.0,1.0
1.0,966.0,20.0,3.0,4.0,0.0,6.0,8.0,250.0,127.0,2010.0,9.0,1.0,9.0,19.0,59.0,123.0,15.0,4.0,520.0,7.0,0.0,16.0,4.0,44.0,18.0,2.0,63.0,1.0
2.0,882.0,120.0,14.0,4.0,2.0,8.0,3.0,410.0,117.0,2010.0,9.0,1.0,9.0,45.0,121.0,188.0,12.0,4.0,1003.0,12.0,51.0,30.0,7.0,19.0,13.0,2.0,15.0,0.0
3.0,510.0,162.02877697841726,3.0,4.0,0.0,2.0,8.0,410.0,124.0,2010.0,9.0,1.0,9.0,0.0,59.0,123.0,12.0,4.0,1366.0,11.0,84.0,16.0,4.0,61.0,18.0,2.0,63.0,1.0
3.0,947.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,556.0,63.0,2010.0,9.0,1.0,9.0,0.0,44.0,75.0,12.0,4.0,289.0,11.0,84.0,16.0,4.0,39.0,18.0,2.0,63.0,1.0
3.0,229.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,410.0,90.0,2010.0,9.0,1.0,9.0,0.0,21.0,58.0,12.0,4.0,55.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
3.0,214.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,9.0,21.0,58.0,12.0,4.0,1173.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
3.0,209.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,9.0,21.0,58.0,12.0,4.0,1173.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
3.0,208.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,9.0,21.0,58.0,12.0,4.0,101.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
3.0,265.0,162.02877697841726,5.0,4.0,0.0,11.0,8.0,410.0,21.0,2010.0,9.0,1.0,9.0,29.0,59.0,168.0,1.0,4.0,1382.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,0.0
